veg69,veg12,S
1.0,4.0,0.29939249999999995
1.0,3.0,0.06091475
1.0,1.0,0.44963499999999995
1.0,1.0,0.119597
1.0,1.0,0.06616274999999999
2.0,2.0,0.0641685
1.0,2.0,0.09439600000000001
1.0,1.0,0.0844915
1.0,1.0,0.1055815
1.0,1.0,0.04341975
1.0,1.0,0.055027999999999994
1.0,1.0,0.07371699999999999
1.0,1.0,0.10518875
1.0,3.0,0.10068975
1.0,3.0,0.074862
1.0,1.0,0.163739
1.0,1.0,0.12134649999999998
2.0,2.0,0.11368975
2.0,1.0,0.08550799999999999
1.0,3.0,0.07494175
1.0,3.0,0.08303149999999998
1.0,1.0,0.09445475
1.0,3.0,0.0743975
1.0,3.0,0.07163725
1.0,2.0,0.08467474999999998
1.0,1.0,0.07261425
1.0,3.0,0.059136249999999994
1.0,1.0,0.16700199999999998
1.0,1.0,0.16006225000000002
1.0,3.0,0.0727795
1.0,3.0,0.16084325
1.0,1.0,0.47508999999999996
1.0,1.0,0.05216499999999999
1.0,1.0,0.11627624999999998
1.0,1.0,0.075677
1.0,1.0,0.057951749999999996
1.0,1.0,0.060177499999999995
2.0,1.0,0.06609675
1.0,1.0,0.13227799999999998
1.0,3.0,0.06189375
1.0,1.0,0.0790765
1.0,4.0,0.42214999999999997
1.0,1.0,0.33464749999999993
1.0,3.0,0.05605949999999999
1.0,1.0,0.05140474999999999
1.0,1.0,0.100296
1.0,3.0,0.12213899999999998
1.0,3.0,0.08586
1.0,1.0,0.446475
1.0,1.0,0.10604499999999999
1.0,1.0,0.07772975
2.0,1.0,0.0710465
2.0,3.0,0.07012049999999999
1.0,2.0,0.07168449999999998
1.0,1.0,0.10956774999999999
1.0,1.0,0.041846999999999995
1.0,3.0,0.15971625
2.0,2.0,0.09326599999999999
1.0,3.0,0.14395149999999998
1.0,1.0,0.06044625
1.0,1.0,0.04687725
1.0,3.0,0.0626775
1.0,1.0,0.058998749999999996
1.0,1.0,0.070294
1.0,1.0,0.22470774999999998
1.0,3.0,0.05351725
1.0,3.0,0.0526385
2.0,2.0,0.07393675
1.0,1.0,0.11104199999999999
1.0,1.0,0.0741715
1.0,1.0,0.22396625
1.0,1.0,0.05489475
1.0,1.0,0.1334735
1.0,1.0,0.05036874999999999
2.0,1.0,0.0641635
1.0,3.0,0.10889374999999997
1.0,1.0,0.07082725000000001
1.0,3.0,0.06399824999999999
2.0,2.0,0.05835825
1.0,1.0,0.083424
1.0,1.0,0.06645725
1.0,1.0,0.10484799999999998
1.0,1.0,0.061523249999999995
1.0,1.0,0.19734275
1.0,3.0,0.059243500000000004
1.0,2.0,0.0700235
1.0,1.0,0.06239624999999999
